text,reply,retweet,like,view,author_id,created_at,search_keyword,search_query
"약속 파토난 김에 미뤄왔던 Claude Code 공식 강의 듣기를 뿌숴본다
대충 다 아는 내용일거 같긴 한데 공식이라서 안 들으면 마음이 안 좋음",0,55,168,9671,@lauvsong__,2025-08-31T09:16:16.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"클로드가 만들어내는 장황한 코드를 오백번정도 핑퐁을 하면서 줄이는 과정을 거치고, 우리가 이렇게 진행했던 과정을 또 겪지 않도록 CLAUDE .md를 갱신하라고 시켰다. 대체로 맘에 든다.",3,45,242,16356,@midagedev,2025-08-20T12:00:57.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"회사 깃헙 프로젝트에 claude를 코드리뷰어로 등록함. PR넣으면 클로드가 아주 잘 리뷰해줌. 
Claude.md 를 읽어서 어떤식으로 리뷰할지도 정해줄수 있음. 모델도 소넷쓰면 얼마안하니… 모두들 등록하시길 바랍니다. 

내일은 gemini 등록예정..
이제 기본으로 리뷰어 두명임",4,84,234,21226,@wapj2000,2025-08-19T12:45:07.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"clickhouse.com/blog/llm-obser
…
LLM이 서비스의 장애 원인을 찾아낼 수 있는지 Claude 4 Sonnet, GPT o3, GPT 4.1, Gemini Pro, GPT 5를 이용해서 4가지 시나리오를 주고 찾아가는 과정을 정리한 글인데 요즘 관심사이기도 해서 꽤 재밌었다.",1,43,87,6232,@Outsideris,2025-08-15T17:26:07.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"앤트로픽 사람이 해주는 claude code 강의.
앤드류응 교수님도 잠깐 나오신다. ㅋㅋ
1배속으로도 2시간 정도면 들을 수 있음.

난 아무래도 트위터로 신문물을 많이 접하다보니 놓친 지식들이 강의에 좀 있더라.
learn.deeplearning.ai/courses/claude
…",0,70,267,16132,@youknow04,2025-08-15T06:50:32.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"이젠 Claude 모델이 그렇게 압도적으로 좋은 건 아닌데, Claude Code는 진짜 분명하게 좋음. 아마도 프롬프트가 잘 되어 있어서 그런 것 같음. Claude의 다른 프롬프트들은 공개해뒀는데 Claude Code용 프롬프트는 공개를 안해줌. 역시 아무리 투명하게 공개한다고 해도 진짜 좋은 건 다 기업비밀임..",2,30,176,10071,@golbin,2025-08-14T02:52:53.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"[버그] Claude가 거의 모든 경우에 ""You're absolutely right!""이라고 말함

- Claude Code 1.0.51 환경에서 답변의 상당 부분에 지나친 찬사(sycophancy) 가 반복되는 문제가 발생  
- 사용자는 RL(재학습) 또는 시스템 프롬프트 수정으로 과잉 칭찬을 억제하거…",0,23,12,2866,@GeekNewsHada,2025-08-14T01:53:02.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"3 가지 이슈를 Claude Code 3 개가 개별 브랜치에서 동시에 작업하고, 4 번째 Claude Code 가 결과를 통합하는 과정.",1,23,98,7422,@haje01,2025-08-14T01:24:55.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"Claude Sonnet 4가 이제 1백만 토큰 컨텍스트를 지원

- Anthropic의 Claude Sonnet 4가 최대 1백만 토큰 컨텍스트를 제공하게 되어, 대규모 코드베이스나 다수의 문서를 한 번에 처리할 수 있음  
- 향상된 컨텍스트 지원으로 대규모 코드 분석, 방대한 문서 집합 처리 및…",0,16,17,2339,@GeekNewsHada,2025-08-14T00:49:02.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"심심해서 클로드 뚝딱거려서 만든 연표 생성기를 배포해요
대충 이런 걸 만들 수 잇음

그치만... 연표정리 나만 재밌어...?
claude.ai/public/artifac
…",1,50,15,3112,@TRPG_sha,2025-08-10T16:44:16.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"Claude Code로 좋은 결과 얻기

- 최근 몇 달 동안 다양한 LLM 프로그래밍 에이전트를 실험한 결과 Claude Code가 가장 만족스러운 도구였음  
- Claude Code 덕분에 약 12개의 프로그램과 프로젝트를 단기간에 작성했으며, 평소라면 시간 문제로 시작하지 않았을 작업들도…",0,36,93,6336,@GeekNewsHada,2025-08-10T00:51:02.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"안녕하세요. 저를 공론화합니다.
저는 Claude Code 를 '메인 도구'로 사용하고 있습니다.",1,25,96,10874,@JakeSeo8,2025-08-04T15:59:05.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
" Anthropic 팀이 Claude Code를 사용하는 방식

여러 팀들의 Case Study가 상당히 상세하게 정리되어 있네요. 저에게도 여러 도움이 되네요.

제가 Anthropic을 좋아하는 이유이기도 해요. 이렇게 실질적인 얘기를 대중들에게 잘 공유해주죠.

모든 각 팀들의 내용은 꽤 길어요. 주요한 Team",2,40,99,14654,@lucas_flatwhite,2025-07-27T04:22:23.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"오늘은 지베르니와 베르사유 궁전라라
그리고 고흐마을을 도는 투어하는 날입니다

지베르니 모네의 집과 정원에서
그가 매일 보았을 수련과 풍경들을 관찰했어요

Les jardins de Claude Monet a Giverny",0,268,844,63617,@book_party_,2025-07-26T09:31:49.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"anthropic.com/news/how-anthr
…

anthropic 에서는 LLM 코딩툴(claude code)을 어떻게 쓰는지 내부의 팀별로 사용예와 팁을 정리해준 글.
anthropic 내에서도 업무별 환경 차이가 보이는게 재밌다.

여러 팀들의 예시 중에 난 요쪽에 가까운것 같다.
세팅 해놓고 일단 날먹 트라이 -> (되면) 이득 ㅋㅋ",2,30,119,22647,@youknow04,2025-07-25T15:50:27.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"Claude Code $200 구독제의 혁명인 게, 원래는 구독한 사람들이 열심히 사용을 안 해서 돈을 벌어야하는데, 직접 펑펑 쓸 수 있는 방법들을 제공해주고 있음... GitHub Action 연동도 공식으로 돼요. Task 병렬로 돌릴 수 있어요. 아니 이제 Task 쓰지마요 멀티 에이전트 지원해요, 제발 쓰세요...",2,17,119,8971,@NacyotKim,2025-07-25T12:33:24.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"일몰은 날마다 놓아주는 것의 아름다움을 떠올리게 해준다. 
- Claude Monet (클라우드 모네)",1,13,87,1357,@whyblue_6,2025-07-23T11:24:49.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"Anthropic, 사전고지 없이 Claude Code 사용량 제한을 강화 

- 이번 주 초부터 Anthropic이 Claude Code 사용자에 대해 예고 없이 사용 한도 제한을 강화함   
- 특히 월 $200의 Max 플랜을 사용하는 헤비 유저 중심으로 불만이 폭증하며, 한도 도달 시 “Claude usage l…",0,26,15,4816,@GeekNewsHada,2025-07-19T01:31:02.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"맘놓고 Let's Encrypt 쓰자.
Claude도 쓰니까.",1,20,75,5242,@YG1ee,2025-07-17T09:06:35.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
" CLAUDE.md 작성 가이드
CLAUDE.md는 Claude AI와 코드 개발할 때 사용하는 특별한 설정 파일이예요. 프로젝트 맥락과 사용자 요구사항을 Claude가 이해할 수 있도록 돕죠.

인용한 켄트 벡의 
CLAUDE.md를 보면 TDD, Tidy First 원칙에 대한 그의 철학을",0,51,167,781627,@lucas_flatwhite,2025-07-17T04:29:48.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
" 켄트 벡이 사용하는 
CLAUDE.md

Kent Beck은 소프트웨어 공학 분야의 선구자죠. 이 레전드는 어떻게 
CLAUDE.md 를 구성하고 활용할까요.
github.com/KentBeck/BPlus
…
CLAUDE.md 이것만 봐도 그의 개발 원칙, 철학이 느껴지는 듯 합니다. 

개발할 때,",1,126,292,802928,@lucas_flatwhite,2025-07-17T04:05:59.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"기표는 한국어인데 사실 영어를 번역한 것이군. ""언어 자체의 한계""를 스스로 보여주는 인공지능. (모델은 Claude 4 Opus)",0,29,33,4664,@sungwookim,2025-07-16T00:17:09.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"어떤 사람이 Claude Code (유명한 AI)한테 ""모든 버그를 고쳐줘""라고 했더니, 버그를 없애기 위해 모든 데이터를 포맷(비슷한) 해버렸다고.................

이거 ""인류가 없어지만 친환경이다""네요?",0,41,21,2353,@citrus_snowcat,2025-07-15T11:17:15.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"코딩 에이전트 체크리스트: Claude Code ver. [Speakerdeck]
사내에서 공유했던 발표자료 공유합니다. (회사 얘기 없음)",0,72,181,11170,@NacyotKim,2025-07-11T09:51:29.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"LLM 시장 트렌드 비교: Grok 4 vs 주요 경쟁 모습(Grok 4가 보여주는 LLM 진화 방향)

1. “속도 vs 지능”의 균형 경쟁이 본격화됨

GPT-4o나 Gemini 2.5 Pro처럼 속도·비용 최적화된 모델이 대중 시장을 겨냥한다면, Grok 4, Claude 4 Opus는 정밀한 추론력과 벤치마크 지배력을 목표로 고도화 중

→",6,22,118,13867,@GuteslaX,2025-07-10T04:57:53.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"Anthropic, Claude 훈련용으로 중고책 수백만 권을 잘라서 스캔하고 700만 권의 불법 복제본을 다운로드

- Anthropic이 AI 챗봇 Claude를 훈련하기 위해 중고 도서 수백만 권을 절단 및 스캔했다고 판사가 밝힘  
- 별도로 700만 권 이상의 불법 복제 도서를 다운로드한 …",0,31,29,4363,@GeekNewsHada,2025-07-08T02:11:02.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"남편이 Claude로 환승함
남: 야 얘 진짜 똑똑해 볼래볼래?
나: 아니-_- 너 지난번에 클라인한테도 처음에 글케말함 3일 쓰고 말해
남: 아니야 얘 진짜 똑똑해 봐 이거 이렇게해서 저렇게 요렇게 해줬다? 얜 달라 얘는 진짜야
나: 아니 진심 3일 쓰고 말하라고 너 지금 망연애하는 금사빠남미새같다고",1,22,60,4859,@WfootSwallow,2025-07-05T13:50:17.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"개인용 AI 팩토리 구축기 (2025년 7월 스냅샷)

- 여러 AI 에이전트(claude/o3/sonnet 등) 를 활용해 코드 생성부터 검증까지 자동화하는 개인용 ""AI 팩토리"" 워크플로를 운영함  
- 문제 발생 시 코드(Output)를 직접 수정하지 않고 플랜, 프롬프트, 에이전트 구성등 입력…",0,14,25,2140,@GeekNewsHada,2025-07-04T01:31:02.000Z,Claude Code 지원,"(""Claude Code 지원"" OR ""Claude"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
